date,ticker,sector,close
2024-12-09 14:30:00,XLP,Consumer Staples,82.25
2024-12-10 14:30:00,XLP,Consumer Staples,82.63999938964844
2024-12-11 14:30:00,XLP,Consumer Staples,82.01000213623047
2024-12-12 14:30:00,XLP,Consumer Staples,82.25
2024-12-13 14:30:00,XLP,Consumer Staples,82.04000091552734
2024-12-16 14:30:00,XLP,Consumer Staples,81.61000061035156
2024-12-17 14:30:00,XLP,Consumer Staples,81.47000122070312
2024-12-18 14:30:00,XLP,Consumer Staples,80.2300033569336
2024-12-19 14:30:00,XLP,Consumer Staples,79.66000366210938
2024-12-20 14:30:00,XLP,Consumer Staples,79.94000244140625
2024-12-23 14:30:00,XLP,Consumer Staples,78.91999816894531
2024-12-24 14:30:00,XLP,Consumer Staples,79.44000244140625
2024-12-26 14:30:00,XLP,Consumer Staples,79.69000244140625
2024-12-27 14:30:00,XLP,Consumer Staples,79.30000305175781
2024-12-30 14:30:00,XLP,Consumer Staples,78.37000274658203
2024-12-31 14:30:00,XLP,Consumer Staples,78.61000061035156
2025-01-02 14:30:00,XLP,Consumer Staples,78.37000274658203
2025-01-03 14:30:00,XLP,Consumer Staples,78.33000183105469
2025-01-06 14:30:00,XLP,Consumer Staples,77.51000213623047
2025-01-07 14:30:00,XLP,Consumer Staples,77.23999786376953
2025-01-08 14:30:00,XLP,Consumer Staples,77.37999725341797
2025-01-10 14:30:00,XLP,Consumer Staples,76.33999633789062
2025-01-13 14:30:00,XLP,Consumer Staples,76.47000122070312
2025-01-14 14:30:00,XLP,Consumer Staples,76.48999786376953
2025-01-15 14:30:00,XLP,Consumer Staples,76.2300033569336
2025-01-16 14:30:00,XLP,Consumer Staples,76.80000305175781
2025-01-17 14:30:00,XLP,Consumer Staples,77.23999786376953
2025-01-21 14:30:00,XLP,Consumer Staples,77.5999984741211
2025-01-22 14:30:00,XLP,Consumer Staples,77.22000122070312
2025-01-23 14:30:00,XLP,Consumer Staples,77.5
2025-01-24 14:30:00,XLP,Consumer Staples,77.9000015258789
2025-01-27 14:30:00,XLP,Consumer Staples,80.01000213623047
2025-01-28 14:30:00,XLP,Consumer Staples,78.76000213623047
2025-01-29 14:30:00,XLP,Consumer Staples,78.94999694824219
2025-01-30 14:30:00,XLP,Consumer Staples,79.7300033569336
2025-01-31 14:30:00,XLP,Consumer Staples,78.9800033569336
2025-02-03 14:30:00,XLP,Consumer Staples,79.29000091552734
2025-02-04 14:30:00,XLP,Consumer Staples,78.62000274658203
2025-02-05 14:30:00,XLP,Consumer Staples,79.11000061035156
2025-02-06 14:30:00,XLP,Consumer Staples,79.47000122070312
2025-02-07 14:30:00,XLP,Consumer Staples,79.3499984741211
2025-02-10 14:30:00,XLP,Consumer Staples,79.83999633789062
2025-02-11 14:30:00,XLP,Consumer Staples,80.61000061035156
2025-02-12 14:30:00,XLP,Consumer Staples,80.55000305175781
2025-02-13 14:30:00,XLP,Consumer Staples,81.41999816894531
2025-02-14 14:30:00,XLP,Consumer Staples,80.61000061035156
2025-02-18 14:30:00,XLP,Consumer Staples,80.9000015258789
2025-02-19 14:30:00,XLP,Consumer Staples,81.55000305175781
2025-02-20 14:30:00,XLP,Consumer Staples,81.2300033569336
2025-02-21 14:30:00,XLP,Consumer Staples,82.18000030517578
2025-02-24 14:30:00,XLP,Consumer Staples,82.43000030517578
2025-02-25 14:30:00,XLP,Consumer Staples,83.5999984741211
2025-02-26 14:30:00,XLP,Consumer Staples,82.0
2025-02-27 14:30:00,XLP,Consumer Staples,81.98999786376953
2025-02-28 14:30:00,XLP,Consumer Staples,83.08000183105469
2025-03-03 14:30:00,XLP,Consumer Staples,83.5199966430664
2025-03-04 14:30:00,XLP,Consumer Staples,82.0999984741211
2025-03-05 14:30:00,XLP,Consumer Staples,82.44000244140625
2025-03-06 14:30:00,XLP,Consumer Staples,82.58999633789062
2025-03-07 14:30:00,XLP,Consumer Staples,82.86000061035156
2025-03-10 13:30:00,XLP,Consumer Staples,82.68000030517578
2025-03-11 13:30:00,XLP,Consumer Staples,81.47000122070312
2025-03-12 13:30:00,XLP,Consumer Staples,79.69999694824219
2025-03-13 13:30:00,XLP,Consumer Staples,79.33000183105469
2025-03-14 13:30:00,XLP,Consumer Staples,79.51000213623047
2025-03-17 13:30:00,XLP,Consumer Staples,80.66999816894531
2025-03-18 13:30:00,XLP,Consumer Staples,79.75
2025-03-19 13:30:00,XLP,Consumer Staples,79.75
2025-03-20 13:30:00,XLP,Consumer Staples,79.36000061035156
2025-03-21 13:30:00,XLP,Consumer Staples,79.33000183105469
2025-03-24 13:30:00,XLP,Consumer Staples,79.4000015258789
2025-03-25 13:30:00,XLP,Consumer Staples,78.68000030517578
2025-03-26 13:30:00,XLP,Consumer Staples,79.9000015258789
2025-03-27 13:30:00,XLP,Consumer Staples,80.80999755859375
2025-03-28 13:30:00,XLP,Consumer Staples,80.41000366210938
2025-03-31 13:30:00,XLP,Consumer Staples,81.66999816894531
2025-04-01 13:30:00,XLP,Consumer Staples,81.79000091552734
2025-04-02 13:30:00,XLP,Consumer Staples,81.55000305175781
2025-04-03 13:30:00,XLP,Consumer Staples,82.0199966430664
2025-04-04 13:30:00,XLP,Consumer Staples,78.45999908447266
2025-04-07 13:30:00,XLP,Consumer Staples,77.55000305175781
2025-04-08 13:30:00,XLP,Consumer Staples,76.3499984741211
2025-04-09 13:30:00,XLP,Consumer Staples,79.30999755859375
2025-04-10 13:30:00,XLP,Consumer Staples,79.3499984741211
2025-04-11 13:30:00,XLP,Consumer Staples,80.3499984741211
2025-04-14 13:30:00,XLP,Consumer Staples,81.72000122070312
2025-04-15 13:30:00,XLP,Consumer Staples,81.02999877929688
2025-04-16 13:30:00,XLP,Consumer Staples,80.16000366210938
2025-04-17 13:30:00,XLP,Consumer Staples,81.87000274658203
2025-04-21 13:30:00,XLP,Consumer Staples,81.08999633789062
2025-04-22 13:30:00,XLP,Consumer Staples,82.23999786376953
2025-04-23 13:30:00,XLP,Consumer Staples,81.7699966430664
2025-04-24 13:30:00,XLP,Consumer Staples,81.05000305175781
2025-04-25 13:30:00,XLP,Consumer Staples,80.83999633789062
2025-04-28 13:30:00,XLP,Consumer Staples,80.56999969482422
2025-04-29 13:30:00,XLP,Consumer Staples,81.23999786376953
2025-04-30 13:30:00,XLP,Consumer Staples,81.83000183105469
2025-05-01 13:30:00,XLP,Consumer Staples,81.12000274658203
2025-05-02 13:30:00,XLP,Consumer Staples,81.55999755859375
2025-05-05 13:30:00,XLP,Consumer Staples,81.48999786376953
2025-05-06 13:30:00,XLP,Consumer Staples,81.3499984741211
2025-05-07 13:30:00,XLP,Consumer Staples,81.4800033569336
2025-05-08 13:30:00,XLP,Consumer Staples,81.37999725341797
2025-05-09 13:30:00,XLP,Consumer Staples,80.91000366210938
2025-05-12 13:30:00,XLP,Consumer Staples,81.02999877929688
2025-05-13 13:30:00,XLP,Consumer Staples,79.94000244140625
2025-05-14 13:30:00,XLP,Consumer Staples,79.51000213623047
2025-05-15 13:30:00,XLP,Consumer Staples,81.13999938964844
2025-05-16 13:30:00,XLP,Consumer Staples,82.06999969482422
2025-05-19 13:30:00,XLP,Consumer Staples,82.30999755859375
2025-05-20 13:30:00,XLP,Consumer Staples,82.5999984741211
2025-05-21 13:30:00,XLP,Consumer Staples,81.63999938964844
2025-05-22 13:30:00,XLP,Consumer Staples,81.30000305175781
2025-05-23 13:30:00,XLP,Consumer Staples,81.5999984741211
2025-05-27 13:30:00,XLP,Consumer Staples,82.33999633789062
2025-05-28 13:30:00,XLP,Consumer Staples,81.77999877929688
2025-05-29 13:30:00,XLP,Consumer Staples,82.11000061035156
2025-05-30 13:30:00,XLP,Consumer Staples,82.83000183105469
2025-06-02 13:30:00,XLP,Consumer Staples,82.87999725341797
2025-06-03 13:30:00,XLP,Consumer Staples,82.80000305175781
2025-06-04 13:30:00,XLP,Consumer Staples,82.22000122070312
2025-06-05 13:30:00,XLP,Consumer Staples,81.43000030517578
2025-06-06 13:30:00,XLP,Consumer Staples,81.69000244140625
2025-06-09 13:30:00,XLP,Consumer Staples,81.58000183105469
2025-06-10 13:30:00,XLP,Consumer Staples,81.76000213623047
2025-06-11 13:30:00,XLP,Consumer Staples,81.4800033569336
2025-06-12 13:30:00,XLP,Consumer Staples,81.95999908447266
2025-06-13 13:30:00,XLP,Consumer Staples,80.95999908447266
2025-06-16 13:30:00,XLP,Consumer Staples,81.22000122070312
2025-06-17 13:30:00,XLP,Consumer Staples,80.52999877929688
2025-06-18 13:30:00,XLP,Consumer Staples,80.43000030517578
2025-06-20 13:30:00,XLP,Consumer Staples,81.0199966430664
2025-06-23 13:30:00,XLP,Consumer Staples,81.4000015258789
2025-06-24 13:30:00,XLP,Consumer Staples,81.33000183105469
2025-06-25 13:30:00,XLP,Consumer Staples,80.23999786376953
2025-06-26 13:30:00,XLP,Consumer Staples,80.16999816894531
2025-06-27 13:30:00,XLP,Consumer Staples,80.55000305175781
2025-06-30 13:30:00,XLP,Consumer Staples,80.97000122070312
2025-07-01 13:30:00,XLP,Consumer Staples,81.9800033569336
2025-07-02 13:30:00,XLP,Consumer Staples,82.22000122070312
2025-07-03 13:30:00,XLP,Consumer Staples,82.18000030517578
2025-07-07 13:30:00,XLP,Consumer Staples,82.11000061035156
2025-07-08 13:30:00,XLP,Consumer Staples,81.3499984741211
2025-07-09 13:30:00,XLP,Consumer Staples,80.81999969482422
2025-07-10 13:30:00,XLP,Consumer Staples,81.11000061035156
2025-07-11 13:30:00,XLP,Consumer Staples,80.80999755859375
2025-07-14 13:30:00,XLP,Consumer Staples,80.87999725341797
2025-07-15 13:30:00,XLP,Consumer Staples,80.06999969482422
2025-07-16 13:30:00,XLP,Consumer Staples,80.3499984741211
2025-07-17 13:30:00,XLP,Consumer Staples,81.11000061035156
2025-07-18 13:30:00,XLP,Consumer Staples,80.88999938964844
2025-07-21 13:30:00,XLP,Consumer Staples,80.87999725341797
2025-07-22 13:30:00,XLP,Consumer Staples,81.62000274658203
2025-07-23 13:30:00,XLP,Consumer Staples,81.6500015258789
2025-07-24 13:30:00,XLP,Consumer Staples,81.36000061035156
2025-07-25 13:30:00,XLP,Consumer Staples,81.5
2025-07-28 13:30:00,XLP,Consumer Staples,80.66000366210938
2025-07-29 13:30:00,XLP,Consumer Staples,81.19000244140625
2025-07-30 13:30:00,XLP,Consumer Staples,80.47000122070312
2025-07-31 13:30:00,XLP,Consumer Staples,79.77999877929688
2025-08-01 13:30:00,XLP,Consumer Staples,80.16000366210938
2025-08-04 13:30:00,XLP,Consumer Staples,80.55000305175781
2025-08-05 13:30:00,XLP,Consumer Staples,80.47000122070312
2025-08-06 13:30:00,XLP,Consumer Staples,81.62000274658203
2025-08-07 13:30:00,XLP,Consumer Staples,82.23999786376953
2025-08-08 13:30:00,XLP,Consumer Staples,82.4800033569336
2025-08-11 13:30:00,XLP,Consumer Staples,82.41000366210938
2025-08-12 13:30:00,XLP,Consumer Staples,82.62999725341797
2025-08-13 13:30:00,XLP,Consumer Staples,82.62999725341797
2025-08-14 13:30:00,XLP,Consumer Staples,81.88999938964844
2025-08-15 13:30:00,XLP,Consumer Staples,82.0199966430664
2025-08-18 13:30:00,XLP,Consumer Staples,81.91000366210938
2025-08-19 13:30:00,XLP,Consumer Staples,82.75
2025-08-20 13:30:00,XLP,Consumer Staples,83.22000122070312
2025-08-21 13:30:00,XLP,Consumer Staples,82.47000122070312
2025-08-22 13:30:00,XLP,Consumer Staples,82.47000122070312
2025-08-25 13:30:00,XLP,Consumer Staples,81.05999755859375
2025-08-26 13:30:00,XLP,Consumer Staples,80.52999877929688
2025-08-27 13:30:00,XLP,Consumer Staples,80.7699966430664
2025-08-28 13:30:00,XLP,Consumer Staples,80.26000213623047
2025-08-29 13:30:00,XLP,Consumer Staples,80.77999877929688
2025-09-02 13:30:00,XLP,Consumer Staples,80.6500015258789
2025-09-03 13:30:00,XLP,Consumer Staples,80.58999633789062
2025-09-04 13:30:00,XLP,Consumer Staples,80.63999938964844
2025-09-05 13:30:00,XLP,Consumer Staples,80.87000274658203
2025-09-08 13:30:00,XLP,Consumer Staples,80.56999969482422
2025-09-09 13:30:00,XLP,Consumer Staples,80.7300033569336
2025-09-10 13:30:00,XLP,Consumer Staples,79.94000244140625
2025-09-11 13:30:00,XLP,Consumer Staples,80.58999633789062
2025-09-12 13:30:00,XLP,Consumer Staples,80.31999969482422
2025-09-15 13:30:00,XLP,Consumer Staples,79.4000015258789
2025-09-16 13:30:00,XLP,Consumer Staples,79.76000213623047
2025-09-17 13:30:00,XLP,Consumer Staples,80.23999786376953
2025-09-18 13:30:00,XLP,Consumer Staples,79.54000091552734
2025-09-19 13:30:00,XLP,Consumer Staples,79.37999725341797
2025-09-22 13:30:00,XLP,Consumer Staples,77.95999908447266
2025-09-23 13:30:00,XLP,Consumer Staples,78.3499984741211
2025-09-24 13:30:00,XLP,Consumer Staples,78.5199966430664
2025-09-25 13:30:00,XLP,Consumer Staples,77.7699966430664
2025-09-26 13:30:00,XLP,Consumer Staples,77.95999908447266
2025-09-29 13:30:00,XLP,Consumer Staples,78.11000061035156
2025-09-30 13:30:00,XLP,Consumer Staples,78.37000274658203
2025-10-01 13:30:00,XLP,Consumer Staples,78.25
2025-10-02 13:30:00,XLP,Consumer Staples,77.94000244140625
2025-10-03 13:30:00,XLP,Consumer Staples,78.02999877929688
2025-10-06 13:30:00,XLP,Consumer Staples,77.45999908447266
2025-10-07 13:30:00,XLP,Consumer Staples,78.18000030517578
2025-10-08 13:30:00,XLP,Consumer Staples,77.79000091552734
2025-10-09 13:30:00,XLP,Consumer Staples,78.04000091552734
2025-10-10 13:30:00,XLP,Consumer Staples,78.0999984741211
2025-10-13 13:30:00,XLP,Consumer Staples,77.83999633789062
2025-10-14 13:30:00,XLP,Consumer Staples,79.08999633789062
2025-10-15 13:30:00,XLP,Consumer Staples,79.2300033569336
2025-10-16 13:30:00,XLP,Consumer Staples,78.68000030517578
2025-10-17 13:30:00,XLP,Consumer Staples,79.7300033569336
2025-10-20 13:30:00,XLP,Consumer Staples,79.66000366210938
2025-10-21 13:30:00,XLP,Consumer Staples,79.29000091552734
2025-10-22 13:30:00,XLP,Consumer Staples,79.73999786376953
2025-10-23 13:30:00,XLP,Consumer Staples,79.3499984741211
2025-10-24 13:30:00,XLP,Consumer Staples,79.08999633789062
2025-10-27 13:30:00,XLP,Consumer Staples,79.22000122070312
2025-10-28 13:30:00,XLP,Consumer Staples,78.43000030517578
2025-10-29 13:30:00,XLP,Consumer Staples,76.58000183105469
2025-10-30 13:30:00,XLP,Consumer Staples,76.5
2025-10-31 13:30:00,XLP,Consumer Staples,76.27999877929688
2025-11-03 14:30:00,XLP,Consumer Staples,75.68000030517578
2025-11-04 14:30:00,XLP,Consumer Staples,75.98999786376953
2025-11-05 14:30:00,XLP,Consumer Staples,75.94000244140625
2025-11-06 14:30:00,XLP,Consumer Staples,75.5999984741211
2025-11-07 14:30:00,XLP,Consumer Staples,76.70999908447266
2025-11-10 14:30:00,XLP,Consumer Staples,76.43000030517578
2025-11-11 14:30:00,XLP,Consumer Staples,77.43000030517578
2025-11-12 14:30:00,XLP,Consumer Staples,77.31999969482422
2025-11-13 14:30:00,XLP,Consumer Staples,77.31999969482422
2025-11-14 14:30:00,XLP,Consumer Staples,77.26000213623047
2025-11-17 14:30:00,XLP,Consumer Staples,76.7699966430664
2025-11-18 14:30:00,XLP,Consumer Staples,77.0999984741211
2025-11-19 14:30:00,XLP,Consumer Staples,76.51000213623047
2025-11-20 14:30:00,XLP,Consumer Staples,77.05999755859375
2025-11-21 14:30:00,XLP,Consumer Staples,77.9000015258789
2025-11-24 14:30:00,XLP,Consumer Staples,77.0
2025-11-25 14:30:00,XLP,Consumer Staples,78.05999755859375
2025-11-26 14:30:00,XLP,Consumer Staples,78.91000366210938
2025-11-28 14:30:00,XLP,Consumer Staples,79.37000274658203
2025-12-01 14:30:00,XLP,Consumer Staples,79.29000091552734
2025-12-02 14:30:00,XLP,Consumer Staples,78.7699966430664
2025-12-03 14:30:00,XLP,Consumer Staples,78.83000183105469
2025-12-04 14:30:00,XLP,Consumer Staples,78.44999694824219
2025-12-05 14:30:00,XLP,Consumer Staples,78.45999908447266
2025-12-08 14:30:00,XLP,Consumer Staples,77.80999755859375
2025-12-09 14:30:00,XLP,Consumer Staples,77.98999786376953
2025-12-10 14:30:00,XLP,Consumer Staples,78.22000122070312
2025-12-11 14:30:00,XLP,Consumer Staples,78.80000305175781
2025-12-12 14:30:00,XLP,Consumer Staples,79.41999816894531
2025-12-15 14:30:00,XLP,Consumer Staples,79.63999938964844
2025-12-16 14:30:00,XLP,Consumer Staples,79.27999877929688
2025-12-17 14:30:00,XLP,Consumer Staples,79.6500015258789
2025-12-18 14:30:00,XLP,Consumer Staples,79.19000244140625
2025-12-19 14:30:00,XLP,Consumer Staples,78.77999877929688
2025-12-22 14:30:00,XLP,Consumer Staples,77.87999725341797
2025-12-23 14:30:00,XLP,Consumer Staples,77.51000213623047
2025-12-24 14:30:00,XLP,Consumer Staples,78.12000274658203
2025-12-26 14:30:00,XLP,Consumer Staples,78.2300033569336
2025-12-29 14:30:00,XLP,Consumer Staples,78.27999877929688
2025-12-30 14:30:00,XLP,Consumer Staples,78.1500015258789
2025-12-31 14:30:00,XLP,Consumer Staples,77.68000030517578
2026-01-02 14:30:00,XLP,Consumer Staples,77.69000244140625
2026-01-05 14:30:00,XLP,Consumer Staples,77.3499984741211
2026-01-06 14:30:00,XLP,Consumer Staples,77.47000122070312
2026-01-07 14:30:00,XLP,Consumer Staples,76.62000274658203
2026-01-08 14:30:00,XLP,Consumer Staples,78.44000244140625
2026-01-09 14:30:00,XLP,Consumer Staples,79.25
2026-01-12 14:30:00,XLP,Consumer Staples,80.18000030517578
2026-01-13 14:30:00,XLP,Consumer Staples,81.11000061035156
2026-01-14 14:30:00,XLP,Consumer Staples,82.2300033569336
2026-01-15 14:30:00,XLP,Consumer Staples,82.37000274658203
2026-01-16 14:30:00,XLP,Consumer Staples,82.11000061035156
2026-01-20 14:30:00,XLP,Consumer Staples,82.36000061035156
2026-01-21 14:30:00,XLP,Consumer Staples,82.44000244140625
2026-01-22 14:30:00,XLP,Consumer Staples,82.2699966430664
2026-01-23 14:30:00,XLP,Consumer Staples,82.91000366210938
2026-01-26 14:30:00,XLP,Consumer Staples,82.77999877929688
2026-01-27 14:30:00,XLP,Consumer Staples,83.16000366210938
2026-01-28 14:30:00,XLP,Consumer Staples,82.31999969482422
2026-01-29 14:30:00,XLP,Consumer Staples,82.12999725341797
2026-01-30 14:30:00,XLP,Consumer Staples,83.51000213623047
2026-02-02 14:30:00,XLP,Consumer Staples,84.5
2026-02-03 14:30:00,XLP,Consumer Staples,85.87000274658203
2026-02-04 14:30:00,XLP,Consumer Staples,86.98999786376953
2026-02-05 14:30:00,XLP,Consumer Staples,86.91999816894531
2026-02-06 14:30:00,XLP,Consumer Staples,87.94000244140625
2026-02-09 14:30:00,XLP,Consumer Staples,87.43000030517578
2026-02-10 14:30:00,XLP,Consumer Staples,87.1500015258789
2026-02-11 14:30:00,XLP,Consumer Staples,88.4000015258789
2026-02-12 14:30:00,XLP,Consumer Staples,89.20999908447266
2026-02-13 14:30:00,XLP,Consumer Staples,89.51000213623047
2026-02-17 14:30:00,XLP,Consumer Staples,88.19999694824219
2026-02-18 14:30:00,XLP,Consumer Staples,88.04000091552734
2026-02-19 14:30:00,XLP,Consumer Staples,87.66999816894531
2026-02-20 14:30:00,XLP,Consumer Staples,87.88999938964844
2026-02-23 14:30:00,XLP,Consumer Staples,88.97000122070312
2026-02-24 14:30:00,XLP,Consumer Staples,89.73999786376953
2026-02-25 14:30:00,XLP,Consumer Staples,89.01000213623047
2026-02-26 14:30:00,XLP,Consumer Staples,88.86000061035156
2026-02-27 14:30:00,XLP,Consumer Staples,90.01000213623047
2026-03-02 14:30:00,XLP,Consumer Staples,88.70999908447266
2026-03-03 14:30:00,XLP,Consumer Staples,87.73999786376953
2026-03-04 14:30:00,XLP,Consumer Staples,87.16000366210938
2026-03-05 14:30:00,XLP,Consumer Staples,85.41000366210938
2026-03-06 14:30:00,XLP,Consumer Staples,85.77999877929688
2026-03-09 13:30:00,XLP,Consumer Staples,85.97000122070312
2026-03-10 13:30:00,XLP,Consumer Staples,85.72000122070312
2026-03-11 13:30:00,XLP,Consumer Staples,84.58999633789062
2026-03-12 13:30:00,XLP,Consumer Staples,84.25
2026-03-13 13:30:00,XLP,Consumer Staples,84.73999786376953
2026-03-16 13:30:00,XLP,Consumer Staples,84.9800033569336
2026-03-17 13:30:00,XLP,Consumer Staples,84.69999694824219
2026-03-18 13:30:00,XLP,Consumer Staples,82.63999938964844
2026-03-19 13:30:00,XLP,Consumer Staples,81.97000122070312
2026-03-20 13:30:00,XLP,Consumer Staples,81.29000091552734
2026-03-23 13:30:00,XLP,Consumer Staples,81.18000030517578
2026-03-24 13:30:00,XLP,Consumer Staples,81.11000061035156
2026-03-25 13:30:00,XLP,Consumer Staples,81.51000213623047
2026-03-26 13:30:00,XLP,Consumer Staples,81.13999938964844
2026-03-27 13:30:00,XLP,Consumer Staples,81.77999877929688
2026-03-30 13:30:00,XLP,Consumer Staples,81.87999725341797
2026-03-31 13:30:00,XLP,Consumer Staples,81.9800033569336
2026-04-01 13:30:00,XLP,Consumer Staples,81.45999908447266
2026-04-02 13:30:00,XLP,Consumer Staples,81.88999938964844
2026-04-06 13:30:00,XLP,Consumer Staples,82.66000366210938
2026-04-07 13:30:00,XLP,Consumer Staples,81.26000213623047
2026-04-08 13:30:00,XLP,Consumer Staples,82.77999877929688
2026-04-09 13:30:00,XLP,Consumer Staples,83.44999694824219
2026-04-10 13:30:00,XLP,Consumer Staples,82.37000274658203
2026-04-13 13:30:00,XLP,Consumer Staples,81.55000305175781
2026-04-14 13:30:00,XLP,Consumer Staples,81.47000122070312
2026-04-15 13:30:00,XLP,Consumer Staples,81.05999755859375
2026-04-16 13:30:00,XLP,Consumer Staples,81.43000030517578
2026-04-17 13:30:00,XLP,Consumer Staples,82.45999908447266
2026-04-20 13:30:00,XLP,Consumer Staples,82.38999938964844
2026-04-21 13:30:00,XLP,Consumer Staples,81.83999633789062
2026-04-22 13:30:00,XLP,Consumer Staples,82.11000061035156
2026-04-23 13:30:00,XLP,Consumer Staples,83.4800033569336
2026-04-24 13:30:00,XLP,Consumer Staples,83.2300033569336
2026-04-27 13:30:00,XLP,Consumer Staples,82.33999633789062
2026-04-28 13:30:00,XLP,Consumer Staples,83.08000183105469
2026-04-29 13:30:00,XLP,Consumer Staples,82.91999816894531
2026-04-30 13:30:00,XLP,Consumer Staples,84.30999755859375
2026-05-01 13:30:00,XLP,Consumer Staples,84.16999816894531
2026-05-04 13:30:00,XLP,Consumer Staples,83.54000091552734
2026-05-05 13:30:00,XLP,Consumer Staples,84.05999755859375
2026-05-06 13:30:00,XLP,Consumer Staples,84.23999786376953
2026-05-07 13:30:00,XLP,Consumer Staples,83.9800033569336
2026-05-08 13:30:00,XLP,Consumer Staples,84.18000030517578
2026-05-11 13:30:00,XLP,Consumer Staples,83.37000274658203
2026-05-12 13:30:00,XLP,Consumer Staples,84.44000244140625
2026-05-13 13:30:00,XLP,Consumer Staples,84.72000122070312
2026-05-14 13:30:00,XLP,Consumer Staples,84.9800033569336
2026-05-15 13:30:00,XLP,Consumer Staples,84.63999938964844
2026-05-18 13:30:00,XLP,Consumer Staples,85.9000015258789
2026-05-19 13:30:00,XLP,Consumer Staples,86.08999633789062
2026-05-20 13:30:00,XLP,Consumer Staples,85.5199966430664
2026-05-21 13:30:00,XLP,Consumer Staples,84.66000366210938
2026-05-22 13:30:00,XLP,Consumer Staples,84.80000305175781
2026-05-26 13:30:00,XLP,Consumer Staples,83.62999725341797
2026-05-27 13:30:00,XLP,Consumer Staples,84.58000183105469
2026-05-28 13:30:00,XLP,Consumer Staples,84.43000030517578
2026-05-29 13:30:00,XLP,Consumer Staples,82.91000366210938
2026-06-01 13:30:00,XLP,Consumer Staples,82.02999877929688
2026-06-02 13:30:00,XLP,Consumer Staples,81.83000183105469
2026-06-03 13:30:00,XLP,Consumer Staples,82.16000366210938
2026-06-04 13:30:00,XLP,Consumer Staples,82.04000091552734
2026-06-05 13:30:00,XLP,Consumer Staples,83.44000244140625
2026-06-08 13:30:00,XLP,Consumer Staples,83.06999969482422
2026-06-09 13:30:00,XLP,Consumer Staples,84.0999984741211
2026-06-10 13:30:00,XLP,Consumer Staples,85.48999786376953
2026-06-11 13:30:00,XLP,Consumer Staples,85.2699966430664
2026-06-12 13:30:00,XLP,Consumer Staples,85.81999969482422
2026-06-15 13:30:00,XLP,Consumer Staples,85.4800033569336
2026-06-16 13:30:00,XLP,Consumer Staples,85.58999633789062
2026-06-17 13:30:00,XLP,Consumer Staples,83.68000030517578
2026-06-18 13:30:00,XLP,Consumer Staples,83.30000305175781
2026-06-22 13:30:00,XLP,Consumer Staples,82.18000030517578
2026-06-23 13:30:00,XLP,Consumer Staples,83.72000122070312
2026-06-24 13:30:00,XLP,Consumer Staples,84.44000244140625
2026-06-25 13:30:00,XLP,Consumer Staples,83.94000244140625
2026-06-26 13:30:00,XLP,Consumer Staples,84.70999908447266
2026-06-29 13:30:00,XLP,Consumer Staples,84.37000274658203
2026-06-30 13:30:00,XLP,Consumer Staples,83.06999969482422
2026-07-01 13:30:00,XLP,Consumer Staples,83.30000305175781
2026-07-02 13:30:00,XLP,Consumer Staples,84.98999786376953
2026-07-06 13:30:00,XLP,Consumer Staples,84.0999984741211
2026-07-07 13:30:00,XLP,Consumer Staples,84.86000061035156
2026-07-08 13:30:00,XLP,Consumer Staples,84.38999938964844
2026-07-09 13:30:00,XLP,Consumer Staples,83.19999694824219
2026-07-10 13:30:00,XLP,Consumer Staples,84.12000274658203
2026-07-13 13:30:00,XLP,Consumer Staples,84.58999633789062
2026-07-14 13:30:00,XLP,Consumer Staples,83.41999816894531
2026-07-15 13:30:00,XLP,Consumer Staples,83.47000122070312
2026-07-16 13:30:00,XLP,Consumer Staples,85.80999755859375
2026-07-17 13:30:00,XLP,Consumer Staples,85.19000244140625
2026-07-20 13:30:00,XLP,Consumer Staples,84.86000061035156
2026-07-21 13:30:00,XLP,Consumer Staples,84.05999755859375
2026-07-22 13:30:00,XLP,Consumer Staples,84.37999725341797
2026-07-23 13:30:00,XLP,Consumer Staples,83.20999908447266
2026-07-24 13:30:00,XLP,Consumer Staples,84.12999725341797
2026-07-27 13:30:00,XLP,Consumer Staples,85.36000061035156
2026-07-28 13:30:00,XLP,Consumer Staples,87.05999755859375
2026-07-29 13:30:00,XLP,Consumer Staples,87.36000061035156
2026-07-30 13:30:00,XLP,Consumer Staples,85.47000122070312
2026-07-31 13:30:00,XLP,Consumer Staples,85.05000305175781
2026-08-03 13:30:00,XLP,Consumer Staples,84.86000061035156
2026-08-04 13:30:00,XLP,Consumer Staples,85.37000274658203
2026-08-05 13:30:00,XLP,Consumer Staples,85.33000183105469
2026-08-06 13:30:00,XLP,Consumer Staples,85.11000061035156
2026-08-07 13:30:00,XLP,Consumer Staples,85.12000274658203
2026-08-10 13:30:00,XLP,Consumer Staples,84.94999694824219
2026-08-11 13:30:00,XLP,Consumer Staples,84.69000244140625
2026-08-12 13:30:00,XLP,Consumer Staples,85.08000183105469
2026-08-13 13:30:00,XLP,Consumer Staples,86.0
2026-08-14 13:30:00,XLP,Consumer Staples,86.08999633789062
2026-08-17 13:30:00,XLP,Consumer Staples,84.68000030517578
2026-08-18 13:30:00,XLP,Consumer Staples,85.58000183105469
2026-08-19 13:30:00,XLP,Consumer Staples,86.54000091552734
2026-08-20 13:30:00,XLP,Consumer Staples,85.31999969482422
